CONCATENADO,TEXTO,CE_GESTOR,TIPO_PROYECTOS,NOMBRE PROYECTO,CLASIF_RED_1,CLASIF_RED_2,RESPONSABLE EA
450064484320,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064484310,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064485810,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450064503420,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450064503410,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450064508930,IMPLEMENTACION PLANTA EXTERNA FO,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064508920,IMPLEMENTACION PLANTA EXTERNA FO,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064508910,IMPLEMENTACION PLANTA EXTERNA FO,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064558990,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064558980,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064558970,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064558960,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064558950,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064558940,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064558930,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064558920,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064558910,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450064704320,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064764210,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064802110,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500649056230,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
4500649056180,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
4500649056110,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064905650,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064995210,IMPLEMENTACION LINEA ELECTRICA MT,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450064997910,INSTALACION GABINETE ENERGIA,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450065000510,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065039110,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500649761100,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450064976190,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450064976180,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450064976170,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450064976160,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450064976150,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450064976140,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450064976130,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450064976120,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450064976110,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450065083360,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065083350,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065083340,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065083330,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065083320,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065083310,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065083420,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065083410,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065083510,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065100610,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065120250,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065120240,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065120230,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065120220,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065120210,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065121230,IMPLEMENTACION PLANTA EXTERNA FO,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065121220,INSTALACIÓN DE ROUTER,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065121210,INSTALACIÓN DE ROUTER,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065287210,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065226120,INSTALACION GABINETE ENERGIA,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450065226110,INSTALACION GABINETE ENERGIA,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450065154170,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065154160,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065154150,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065154140,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065154130,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065154120,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065154110,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500651705110,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_CONS,MW ACCESO,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,MARCO
450065222510,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,MARCO
450065321610,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450065503430,INSTALACION AIRE ACONDICIONADO,RED_IMP,PLANTA INTERNA GPON,Construccion de sistema de energìa,Red Fija,Construccion de sistema de energìa,DANNER
450062750640,IMPLEMENTACION CELL SITE ROUTER         ,RED_CONS,IP ACCESO,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450062750620,INSTALACION GABINETE TX                 ,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450062750610,IMPLEMENTACIÓN TI SINGLE RAN 2G/3G/4G   ,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063651610,IMPLEMENTACIÓN ENLACE MICROONDAS        ,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,JENNY
450063730630,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063730620,IMPLEMENTACIÓN NAT OUTDOOR             ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063606040,IMPLEMENTACIÓN ENLACE MICROONDAS        ,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,JENNY
450063606030,IMPLEMENTACIÓN ENLACE MICROONDAS        ,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,JENNY
450063606020,IMPLEMENTACIÓN ENLACE MICROONDAS        ,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,JENNY
450063606010,IMPLEMENTACIÓN ENLACE MICROONDAS        ,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,JENNY
450064083690,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064083680,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064083670,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064083660,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064083650,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064083640,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064083610,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064212540,IMPLEMENTACION CELL SITE ROUTER,RED_CONS,IP ACCESO,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450064212530,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,DEMETRIO
450064212520,INSTALACION GABINETE TX,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450064212510,IMPLEMENTACIÓN TI SINGLE RAN 2G/3G/4G,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063973140,IMPLEMENTACION CELL SITE ROUTER,RED_CONS,IP ACCESO,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063973120,INSTALACION GABINETE TX,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063973110,IMPLEMENTACIÓN TI SINGLE RAN 2G/3G/4G,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063977480,IMPLEMENTACION CELL SITE ROUTER,RED_CONS,IP ACCESO,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063977470,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,DEMETRIO
450063977460,INSTALACION GABINETE TX,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063977450,IMPLEMENTACIÓN TI SINGLE RAN 2G/3G/4G,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063977440,IMPLEMENTACION CELL SITE ROUTER,RED_CONS,IP ACCESO,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063977430,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,DEMETRIO
450063977420,INSTALACION GABINETE TX,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063977410,IMPLEMENTACIÓN TI SINGLE RAN 2G/3G/4G,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
4500642589100,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064258960,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064258950,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064258940,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064258930,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064258910,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064431660,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064431650,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064431640,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064431630,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064431760,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064431730,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064431710,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064466760,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064466750,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064466740,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064466730,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064466720,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064466710,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064484320,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,JENNY
450064484310,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,JENNY
450064503420,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,JENNY
450064503410,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,JENNY
450064508930,IMPLEMENTACION PLANTA EXTERNA FO,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,JENNY
450064508920,IMPLEMENTACION PLANTA EXTERNA FO,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,JENNY
450064508910,IMPLEMENTACION PLANTA EXTERNA FO,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,JENNY
450064512630,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,DEMETRIO
450064512620,INSTALACION GABINETE TX,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450064558990,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,JENNY
450064558980,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,JENNY
450064558970,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,JENNY
450064558960,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,JENNY
450064558950,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,JENNY
450064558930,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,JENNY
450064558910,IMPLEMENTACIÓN ENLACE MICROONDAS,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,JENNY
4500649056270,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
4500649056260,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
4500649056250,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
4500649056200,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
4500649056150,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
4500649056140,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
4500649056130,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
4500649056120,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
4500649056100,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064905690,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064905680,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064905670,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064905630,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064905620,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
4500649256150,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
4500649256140,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
4500649256120,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064925690,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064925680,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064925660,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064925650,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064925630,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064925620,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064925610,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450065019360,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450065019330,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450065019320,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450065019310,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064954120,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
